time,value
0,1
625000,0
635000,1
645000,0
655000,1
665000,0
675000,1
685000,0
695000,1
705000,0
715000,1
725000,0
735000,1
745000,0
755000,1
765000,0
775000,1
785000,0
795000,1
805000,0
815000,1
825000,0
835000,1
845000,0
855000,1
865000,0
875000,1
885000,0
895000,1
905000,0
915000,1
925000,0
935000,1
945000,0
955000,1
965000,0
975000,1
985000,0
995000,1
