time,value
0,0
595000,0
605000,0
615000,1
625000,0
635000,0
645000,0
655000,1
665000,0
675000,0
685000,0
695000,1
705000,0
715000,0
725000,0
735000,1
745000,0
755000,0
765000,0
775000,1
785000,0
795000,0
805000,0
815000,1
825000,0
835000,0
845000,0
855000,1
865000,0
875000,0
885000,0
895000,1
905000,0
915000,0
925000,0
935000,1
945000,0
955000,0
965000,0
975000,1
985000,0
995000,0
