time,value
0,0
135000,11
155000,0
175000,0
195000,0
215000,0
235000,11
255000,0
275000,0
295000,0
575000,0
585000,0
615000,1
625000,11
635000,1
645000,11
655000,1
665000,11
675000,1
685000,11
695000,1
705000,11
715000,1
725000,11
735000,1
745000,11
755000,1
765000,11
775000,1
785000,11
795000,1
805000,11
815000,1
825000,11
835000,1
845000,11
855000,1
865000,11
875000,1
885000,11
895000,1
905000,11
915000,1
925000,11
935000,1
945000,11
955000,1
965000,11
975000,1
985000,11
995000,1
