time,value
0,0
595000,1
605000,10
615000,11
625000,0
635000,1
645000,10
655000,11
665000,0
675000,1
685000,10
695000,11
705000,0
715000,1
725000,10
735000,11
745000,0
755000,1
765000,10
775000,11
785000,0
795000,1
805000,10
815000,11
825000,0
835000,1
845000,10
855000,11
865000,0
875000,1
885000,10
895000,11
905000,0
915000,1
925000,10
935000,11
945000,0
955000,1
965000,10
975000,11
985000,0
995000,1
